"player_id","player_fullname","id","kickoff_time","kickoff_time_formatted","team_h_score","team_a_score","was_home","round","total_points","value","transfers_balance","selected","transfers_in","transfers_out","loaned_in","loaned_out","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles","element","fixture","opponent_team"
2,"Petr Cech",513,"2017-08-19T16:30:00Z","19 Aug 17:30",1,0,FALSE,2,3,55,-12409,262457,4337,16746,0,0,90,0,0,0,1,0,0,0,0,0,3,0,14,"25.8","0.0","0.0","2.6",0,0,0,1,7,0,0,0,18,16,0,0,0,0,0,0,0,0,0,2,16,15
2,"Petr Cech",1029,"2017-08-27T15:00:00Z","27 Aug 16:00",4,0,FALSE,3,2,55,-18456,261327,1931,20387,0,0,90,0,0,0,4,0,0,0,0,0,6,0,23,"58.4","0.0","0.0","5.8",0,0,0,4,10,0,0,0,18,12,0,0,0,0,0,0,0,0,0,2,28,10
2,"Petr Cech",1560,"2017-09-09T14:00:00Z","09 Sep 15:00",3,0,TRUE,4,6,55,-14720,262836,5428,20148,0,0,90,0,0,1,0,0,0,0,0,0,2,0,25,"19.6","0.0","0.0","2.0",0,0,0,0,6,0,0,0,32,16,0,0,0,0,0,0,0,0,1,2,31,2
2,"Petr Cech",2104,"2017-09-17T12:30:00Z","17 Sep 13:30",0,0,FALSE,5,10,55,-8113,262787,2010,10123,0,0,90,0,0,1,0,0,0,0,0,0,4,3,30,"30.8","0.0","0.0","3.1",0,0,0,1,12,0,0,0,30,18,0,0,0,0,0,0,0,0,0,2,49,5
2,"Petr Cech",2650,"2017-09-25T19:00:00Z","25 Sep 20:00",2,0,TRUE,6,6,55,1650,275010,11369,9719,0,0,90,0,0,1,0,0,0,0,0,0,2,0,25,"18.4","0.0","0.0","1.8",0,0,0,1,10,0,0,0,20,16,0,0,0,0,0,0,0,0,0,2,60,19
2,"Petr Cech",3200,"2017-10-01T11:00:00Z","01 Oct 12:00",2,0,TRUE,7,6,55,3690,287723,15096,11406,0,0,90,0,0,1,0,0,0,0,0,0,1,0,25,"7.2","0.0","0.0","0.7",0,0,0,5,9,0,0,0,19,12,0,0,0,0,0,0,0,0,0,2,68,3
2,"Petr Cech",3754,"2017-10-14T16:30:00Z","14 Oct 17:30",2,1,FALSE,8,1,55,-1660,295997,8675,10335,0,0,90,0,0,0,2,0,0,0,0,0,1,0,11,"7.4","0.0","0.0","0.7",0,0,0,1,10,0,0,0,27,12,0,0,0,0,0,0,0,0,0,2,80,18
2,"Petr Cech",4311,"2017-10-22T12:30:00Z","22 Oct 13:30",2,5,FALSE,9,1,55,-7705,291032,2101,9806,0,0,90,0,0,0,2,0,0,0,0,0,1,0,6,"1.0","0.0","0.0","0.1",0,0,0,0,6,0,0,0,25,15,0,0,1,0,1,0,0,0,0,2,82,7
2,"Petr Cech",4870,"2017-10-28T14:00:00Z","28 Oct 15:00",2,1,TRUE,10,2,55,3778,298019,14263,10485,0,0,90,0,0,0,1,0,0,0,0,0,1,0,11,"9.8","0.0","0.0","1.0",0,0,0,0,11,0,0,0,14,11,0,0,0,0,0,0,0,0,0,2,91,16
2,"Petr Cech",5433,"2017-11-05T14:15:00Z","05 Nov 14:15",3,1,FALSE,11,2,54,-12168,287256,1152,13320,0,0,90,0,0,0,3,0,0,0,0,0,3,0,14,"19.0","0.0","0.0","1.9",0,0,0,1,6,0,0,0,23,16,0,0,0,0,0,0,0,0,0,2,110,11
3,"Damian Emiliano Martinez",3,"2017-08-11T18:45:00Z","11 Aug 19:45",4,3,TRUE,1,0,40,0,43837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9
3,"Damian Emiliano Martinez",514,"2017-08-19T16:30:00Z","19 Aug 17:30",1,0,FALSE,2,0,40,-5465,42898,111,5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15
3,"Damian Emiliano Martinez",1030,"2017-08-27T15:00:00Z","27 Aug 16:00",4,0,FALSE,3,0,40,-3581,42087,101,3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,10
3,"Damian Emiliano Martinez",1561,"2017-09-09T14:00:00Z","09 Sep 15:00",3,0,TRUE,4,0,40,-2948,42382,103,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,2
3,"Damian Emiliano Martinez",2105,"2017-09-17T12:30:00Z","17 Sep 13:30",0,0,FALSE,5,0,40,-1904,41537,81,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,5
3,"Damian Emiliano Martinez",2651,"2017-09-25T19:00:00Z","25 Sep 20:00",2,0,TRUE,6,0,40,-1739,40202,139,1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,19
3,"Damian Emiliano Martinez",3201,"2017-10-01T11:00:00Z","01 Oct 12:00",2,0,TRUE,7,0,40,-1297,39271,156,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,3
3,"Damian Emiliano Martinez",3755,"2017-10-14T16:30:00Z","14 Oct 17:30",2,1,FALSE,8,0,40,-1167,38476,104,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,18
3,"Damian Emiliano Martinez",4312,"2017-10-22T12:30:00Z","22 Oct 13:30",2,5,FALSE,9,0,40,-645,37985,31,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82,7
3,"Damian Emiliano Martinez",4871,"2017-10-28T14:00:00Z","28 Oct 15:00",2,1,TRUE,10,0,40,-802,37401,42,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,91,16
3,"Damian Emiliano Martinez",5434,"2017-11-05T14:15:00Z","05 Nov 14:15",3,1,FALSE,11,0,40,-648,36944,29,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,110,11
4,"Laurent Koscielny",4,"2017-08-11T18:45:00Z","11 Aug 19:45",4,3,TRUE,1,0,60,0,22384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9
4,"Laurent Koscielny",515,"2017-08-19T16:30:00Z","19 Aug 17:30",1,0,FALSE,2,0,60,-3439,23720,446,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,15
4,"Laurent Koscielny",1031,"2017-08-27T15:00:00Z","27 Aug 16:00",4,0,FALSE,3,0,60,1192,31429,2698,1506,0,0,90,0,0,0,4,0,0,0,0,0,0,0,25,"39.4","0.6","0.0","4.0",0,0,0,12,10,0,2,1,69,61,0,0,0,0,0,1,0,0,0,4,28,10
4,"Laurent Koscielny",1562,"2017-09-09T14:00:00Z","09 Sep 15:00",3,0,TRUE,4,6,60,2252,40040,5346,3094,0,0,90,0,0,1,0,0,0,0,0,0,0,0,27,"22.2","16.3","20.0","5.9",0,1,0,7,4,1,0,0,74,61,0,0,0,0,0,0,0,1,0,4,31,2
4,"Laurent Koscielny",2106,"2017-09-17T12:30:00Z","17 Sep 13:30",0,0,FALSE,5,7,60,-716,42218,1485,2201,0,0,90,0,0,1,0,0,0,0,0,0,0,1,28,"28.4","1.1","1.0","3.1",0,0,0,9,6,0,0,0,62,50,0,0,0,0,0,0,1,0,1,4,49,5
4,"Laurent Koscielny",2652,"2017-09-25T19:00:00Z","25 Sep 20:00",2,0,TRUE,6,6,60,5378,51421,7737,2359,0,0,90,0,0,1,0,0,0,0,0,0,0,0,26,"19.6","1.6","0.0","2.1",0,0,0,6,3,0,0,0,68,57,0,0,0,0,0,0,0,0,0,4,60,19
4,"Laurent Koscielny",3202,"2017-10-01T11:00:00Z","01 Oct 12:00",2,0,TRUE,7,0,60,481,54845,6190,5709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,3
4,"Laurent Koscielny",3756,"2017-10-14T16:30:00Z","14 Oct 17:30",2,1,FALSE,8,2,60,-10217,45232,266,10483,0,0,84,0,0,0,1,0,0,0,0,0,0,0,17,"27.6","1.3","0.0","2.9",0,0,0,10,7,0,0,0,66,58,0,0,0,0,0,0,0,0,0,4,80,18
4,"Laurent Koscielny",4313,"2017-10-22T12:30:00Z","22 Oct 13:30",2,5,FALSE,9,0,60,-1743,43769,489,2232,0,0,90,0,0,0,2,0,0,0,1,0,0,0,15,"26.6","11.5","0.0","3.8",0,0,0,8,5,1,0,0,60,56,0,0,0,0,0,0,0,1,1,4,82,7
4,"Laurent Koscielny",4872,"2017-10-28T14:00:00Z","28 Oct 15:00",2,1,TRUE,10,2,60,1326,46337,2794,1468,0,0,90,0,0,0,1,0,0,0,0,0,0,0,13,"23.8","6.5","6.0","3.6",0,0,0,8,7,0,0,0,98,91,0,1,0,0,1,0,1,0,0,4,91,16
4,"Laurent Koscielny",5435,"2017-11-05T14:15:00Z","05 Nov 14:15",3,1,FALSE,11,0,60,-634,46598,1196,1830,0,0,90,0,0,0,3,0,0,0,1,0,0,0,18,"19.8","0.6","0.0","2.0",0,0,0,9,7,0,3,0,43,38,0,0,0,0,0,0,0,1,0,4,110,11
5,"Per Mertesacker",5,"2017-08-11T18:45:00Z","11 Aug 19:45",4,3,TRUE,1,0,50,0,22724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,9
5,"Per Mertesacker",516,"2017-08-19T16:30:00Z","19 Aug 17:30",1,0,FALSE,2,0,50,-2957,24766,885,3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,15
5,"Per Mertesacker",1032,"2017-08-27T15:00:00Z","27 Aug 16:00",4,0,FALSE,3,0,50,-2450,24714,888,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,10
5,"Per Mertesacker",1563,"2017-09-09T14:00:00Z","09 Sep 15:00",3,0,TRUE,4,0,50,-2353,24111,755,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,2
5,"Per Mertesacker",2107,"2017-09-17T12:30:00Z","17 Sep 13:30",0,0,FALSE,5,0,49,-1706,23213,398,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,49,5
5,"Per Mertesacker",2653,"2017-09-25T19:00:00Z","25 Sep 20:00",2,0,TRUE,6,0,49,-1334,22638,629,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,19
5,"Per Mertesacker",3203,"2017-10-01T11:00:00Z","01 Oct 12:00",2,0,TRUE,7,0,49,-885,22406,786,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,3
5,"Per Mertesacker",3757,"2017-10-14T16:30:00Z","14 Oct 17:30",2,1,FALSE,8,9,49,-860,22188,616,1476,0,0,90,1,0,0,2,0,0,0,0,0,0,2,32,"76.4","0.5","17.0","9.4",0,0,0,16,7,0,1,0,39,31,0,0,0,0,0,0,0,0,0,5,80,18
5,"Per Mertesacker",4314,"2017-10-22T12:30:00Z","22 Oct 13:30",2,5,FALSE,9,1,49,5360,28454,6515,1155,0,0,90,0,0,0,2,0,0,0,0,0,0,0,15,"14.0","0.3","0.0","1.4",0,0,0,5,8,0,0,0,47,43,0,0,0,0,0,0,0,1,0,5,82,7
5,"Per Mertesacker",4873,"2017-10-28T14:00:00Z","28 Oct 15:00",2,1,TRUE,10,2,49,6279,35745,8758,2479,0,0,90,0,0,0,1,0,0,0,0,0,0,0,14,"20.0","1.0","19.0","4.0",0,0,0,4,5,0,1,0,83,79,0,0,0,1,1,0,0,1,0,5,91,16
5,"Per Mertesacker",5436,"2017-11-05T14:15:00Z","05 Nov 14:15",3,1,FALSE,11,0,49,-520,36029,2342,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,110,11
6,"Gabriel Armando de Abreu",6,"2017-08-11T18:45:00Z","11 Aug 19:45",4,3,TRUE,1,0,50,0,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,9
6,"Gabriel Armando de Abreu",517,"2017-08-19T16:30:00Z","19 Aug 17:30",1,0,FALSE,2,0,50,-320,1909,94,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,15
6,"Gabriel Armando de Abreu",1033,"2017-08-27T15:00:00Z","27 Aug 16:00",4,0,FALSE,3,0,50,-273,1995,132,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,10
6,"Gabriel Armando de Abreu",1564,"2017-09-09T14:00:00Z","09 Sep 15:00",3,0,TRUE,4,0,50,-371,1665,21,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,2
6,"Gabriel Armando de Abreu",2108,"2017-09-17T12:30:00Z","17 Sep 13:30",0,0,FALSE,5,0,50,-106,1678,11,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,5
6,"Gabriel Armando de Abreu",2654,"2017-09-25T19:00:00Z","25 Sep 20:00",2,0,TRUE,6,0,50,-100,1726,8,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,19
6,"Gabriel Armando de Abreu",3204,"2017-10-01T11:00:00Z","01 Oct 12:00",2,0,TRUE,7,0,50,-91,1761,12,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68,3
6,"Gabriel Armando de Abreu",3758,"2017-10-14T16:30:00Z","14 Oct 17:30",2,1,FALSE,8,0,50,-99,1810,4,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,18
6,"Gabriel Armando de Abreu",4315,"2017-10-22T12:30:00Z","22 Oct 13:30",2,5,FALSE,9,0,50,-33,1842,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82,7
6,"Gabriel Armando de Abreu",4874,"2017-10-28T14:00:00Z","28 Oct 15:00",2,1,TRUE,10,0,50,-47,1877,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,91,16
6,"Gabriel Armando de Abreu",5437,"2017-11-05T14:15:00Z","05 Nov 14:15",3,1,FALSE,11,0,50,-42,1900,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,110,11
7,"Héctor Bellerín",7,"2017-08-11T18:45:00Z","11 Aug 19:45",4,3,TRUE,1,1,60,0,572986,0,0,0,0,90,0,0,0,3,0,0,0,0,0,0,0,9,"17.2","27.5","25.0","7.0",0,0,0,1,7,2,1,0,60,53,0,1,0,0,4,0,0,1,1,7,1,9
7,"Héctor Bellerín",518,"2017-08-19T16:30:00Z","19 Aug 17:30",1,0,FALSE,2,2,60,-28590,628098,14368,42958,0,0,90,0,0,0,1,0,0,0,0,0,0,0,8,"7.4","12.8","36.0","5.6",0,0,0,1,2,0,2,0,64,54,0,0,0,0,4,0,1,1,0,7,16,15
7,"Héctor Bellerín",1034,"2017-08-27T15:00:00Z","27 Aug 16:00",4,0,FALSE,3,0,60,-67892,579314,7781,75673,0,0,90,0,0,0,4,0,0,0,0,0,0,0,10,"1.0","2.9","2.0","0.6",0,0,0,3,4,0,0,1,41,32,0,0,1,0,0,1,0,0,1,7,28,10
7,"Héctor Bellerín",1565,"2017-09-09T14:00:00Z","09 Sep 15:00",3,0,TRUE,4,6,59,-59067,533242,13066,72133,0,0,90,0,0,1,0,0,0,0,0,0,0,0,26,"12.4","28.3","6.0","4.7",0,0,0,1,6,2,1,0,50,42,0,0,0,0,1,1,0,0,0,7,31,2
7,"Héctor Bellerín",2109,"2017-09-17T12:30:00Z","17 Sep 13:30",0,0,FALSE,5,5,59,-30945,508976,3865,34810,0,0,90,0,0,1,0,0,0,0,1,0,0,0,27,"11.4","29.8","2.0","4.3",0,1,1,1,7,2,1,0,50,41,0,0,0,0,0,0,0,2,0,7,49,5
7,"Héctor Bellerín",2655,"2017-09-25T19:00:00Z","25 Sep 20:00",2,0,TRUE,6,8,59,-6473,510414,19090,25563,0,0,90,0,0,1,0,0,0,0,0,0,0,2,31,"16.0","17.7","26.0","6.0",0,0,0,5,5,1,2,0,63,57,0,0,0,0,1,0,0,0,0,7,60,19
7,"Héctor Bellerín",3205,"2017-10-01T11:00:00Z","01 Oct 12:00",2,0,TRUE,7,11,59,17278,536290,39517,22239,0,0,90,0,1,1,0,0,0,0,0,0,0,2,37,"13.0","5.4","16.0","3.4",0,0,0,4,5,0,2,0,47,37,0,0,0,0,0,0,0,0,1,7,68,3
7,"Héctor Bellerín",3759,"2017-10-14T16:30:00Z","14 Oct 17:30",2,1,FALSE,8,1,59,8073,557637,30496,22423,0,0,90,0,0,0,2,0,0,0,0,0,0,0,8,"1.4","14.6","6.0","2.2",0,0,0,2,9,1,1,0,62,51,1,0,0,0,2,0,1,3,0,7,80,18
7,"Héctor Bellerín",4316,"2017-10-22T12:30:00Z","22 Oct 13:30",2,5,FALSE,9,1,59,-4641,558476,16967,21608,0,0,90,0,0,0,2,0,0,0,0,0,0,0,17,"13.8","18.7","35.0","6.8",0,1,1,2,8,1,0,0,38,32,0,0,0,0,0,0,1,1,1,7,82,7
7,"Héctor Bellerín",4875,"2017-10-28T14:00:00Z","28 Oct 15:00",2,1,TRUE,10,2,59,-5247,558563,21828,27075,0,0,90,0,0,0,1,0,0,0,0,0,0,0,11,"10.4","24.3","21.0","5.6",0,0,0,3,7,1,1,0,76,65,0,1,0,0,1,0,1,0,0,7,91,16
7,"Héctor Bellerín",5438,"2017-11-05T14:15:00Z","05 Nov 14:15",3,1,FALSE,11,1,59,-34687,526768,3452,38139,0,0,90,0,0,0,3,0,0,0,0,0,0,0,13,"12.4","2.2","4.0","1.9",0,0,0,5,6,0,0,0,37,32,0,0,0,0,0,0,0,1,0,7,110,11
8,"Kieran Gibbs",8,"2017-08-11T18:45:00Z","11 Aug 19:45",4,3,TRUE,1,0,50,0,6359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9
8,"Kieran Gibbs",519,"2017-08-19T16:30:00Z","19 Aug 17:30",1,0,FALSE,2,0,50,-1077,6392,136,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,15
8,"Kieran Gibbs",1035,"2017-08-27T15:00:00Z","27 Aug 16:00",4,0,FALSE,3,0,50,-410,7014,286,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,10
8,"Kieran Gibbs",1566,"2017-09-09T14:00:00Z","09 Sep 15:00",3,1,FALSE,4,1,50,5229,13720,7527,2298,0,0,33,0,0,0,1,0,0,0,0,0,0,0,7,"10.6","15.8","4.0","3.0",0,1,0,2,3,1,0,0,17,16,0,0,0,0,0,0,1,0,1,8,32,3
8,"Kieran Gibbs",2110,"2017-09-16T14:00:00Z","16 Sep 15:00",0,0,TRUE,5,6,50,123,14373,1323,1200,0,0,84,0,0,1,0,0,0,0,0,0,0,0,19,"2.4","1.4","18.0","2.2",0,0,0,1,2,0,1,0,26,21,0,0,0,0,0,0,0,3,2,8,48,20
8,"Kieran Gibbs",2656,"2017-09-25T19:00:00Z","25 Sep 20:00",2,0,FALSE,6,1,50,787,15809,2020,1233,0,0,90,0,0,0,2,0,0,0,0,0,0,0,10,"20.2","18.9","3.0","4.2",0,1,0,7,5,1,2,0,18,7,0,0,0,0,3,0,1,2,0,8,60,1
8,"Kieran Gibbs",3206,"2017-09-30T14:00:00Z","30 Sep 15:00",2,2,TRUE,7,1,50,2909,19373,4362,1453,0,0,90,0,0,0,2,0,0,0,0,0,0,0,14,"31.6","1.5","6.0","3.9",0,0,0,11,5,0,0,0,25,18,0,0,0,0,2,0,0,0,4,8,66,18
