"player_id","player_fullname","id","kickoff_time","kickoff_time_formatted","team_h_score","team_a_score","was_home","round","total_points","value","transfers_balance","selected","transfers_in","transfers_out","loaned_in","loaned_out","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles","element","fixture","opponent_team"
1,"David Ospina",5740,"2016-11-06T12:00:00Z","06 Nov 12:00",1,1,TRUE,11,0,48,-165,8861,61,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,17
1,"David Ospina",6339,"2016-11-19T12:30:00Z","19 Nov 12:30",1,1,FALSE,12,0,48,-127,8975,73,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,11
1,"David Ospina",6940,"2016-11-27T14:15:00Z","27 Nov 14:15",3,1,TRUE,13,0,48,-81,9003,46,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,2
1,"David Ospina",7544,"2016-12-03T17:30:00Z","03 Dec 17:30",1,5,FALSE,14,0,48,-86,9042,55,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,20
1,"David Ospina",8149,"2016-12-10T15:00:00Z","10 Dec 15:00",3,1,TRUE,15,0,48,-88,9068,57,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,14
1,"David Ospina",8759,"2016-12-13T19:45:00Z","13 Dec 19:45",2,1,FALSE,16,0,48,-53,9084,42,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,6
1,"David Ospina",9373,"2016-12-18T16:00:00Z","18 Dec 16:00",2,1,FALSE,17,0,48,-60,9086,23,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,10
1,"David Ospina",9989,"2016-12-26T15:00:00Z","26 Dec 15:00",1,0,TRUE,18,0,47,-95,9114,27,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,19
1,"David Ospina",10607,"2017-01-01T16:00:00Z","01 Jan 16:00",2,0,TRUE,19,0,47,-62,9142,35,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,5
1,"David Ospina",11229,"2017-01-03T19:45:00Z","03 Jan 19:45",3,3,FALSE,20,0,47,-48,9140,28,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191,2
1,"David Ospina",11853,"2017-01-14T15:00:00Z","14 Jan 15:00",0,4,FALSE,21,0,47,-102,9236,71,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,207,16
1,"David Ospina",12484,"2017-01-22T14:15:00Z","22 Jan 14:15",2,1,TRUE,22,0,47,-96,9231,40,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211,3
2,"Petr Cech",2,"2016-08-14T15:00:00Z","14 Aug 16:00",3,4,TRUE,1,1,55,0,558286,0,0,0,0,90,0,0,0,4,0,0,0,0,0,3,0,14,"23.6","0.0","0.0","2.4",0,0,0,0,8,0,0,0,31,19,0,0,0,0,0,0,0,0,0,2,8,9
2,"Petr Cech",527,"2016-08-20T16:30:00Z","20 Aug 17:30",0,0,FALSE,2,6,55,-19274,592228,9705,28979,0,0,90,0,0,1,0,0,0,0,0,0,1,0,24,"9.8","0.0","0.0","1.0",0,0,0,0,9,0,0,0,17,5,0,0,0,0,0,0,0,0,1,2,13,8
2,"Petr Cech",1067,"2016-08-27T14:00:00Z","27 Aug 15:00",1,3,FALSE,3,4,55,-7527,614051,17832,25359,0,0,90,0,0,0,1,0,0,0,0,0,6,0,22,"32.6","0.0","0.0","3.3",0,0,0,1,12,0,0,0,23,8,0,0,0,0,0,0,0,0,0,2,28,18
2,"Petr Cech",1617,"2016-09-10T14:00:00Z","10 Sep 15:00",2,1,TRUE,4,1,55,6853,646656,35440,28587,0,0,90,0,0,0,1,1,0,0,0,0,5,0,12,"23.0","0.0","0.0","2.3",0,0,0,0,7,0,0,0,18,8,0,0,0,0,0,0,0,0,0,2,31,13
2,"Petr Cech",2198,"2016-09-17T14:00:00Z","17 Sep 15:00",1,4,FALSE,5,1,55,-14955,641123,7651,22606,0,0,90,0,0,0,1,0,0,0,1,0,1,0,3,"2.8","0.0","0.0","0.3",0,0,0,0,6,0,0,0,14,13,1,0,0,0,0,0,0,1,0,2,43,7
2,"Petr Cech",2782,"2016-09-24T16:30:00Z","24 Sep 17:30",3,0,TRUE,6,6,55,-27679,622298,9774,37453,0,0,90,0,0,1,0,0,0,0,0,0,2,0,24,"13.2","0.0","0.0","1.3",0,0,0,1,7,0,0,0,28,7,0,0,0,0,0,0,0,0,0,2,51,4
2,"Petr Cech",3368,"2016-10-02T15:30:00Z","02 Oct 16:30",0,1,FALSE,7,6,55,16714,650195,29951,13237,0,0,90,0,0,1,0,0,0,0,0,0,1,0,22,"10.8","0.0","0.0","1.1",0,0,0,0,6,0,0,0,27,16,0,0,0,0,0,0,0,0,0,2,61,3
2,"Petr Cech",3957,"2016-10-15T14:00:00Z","15 Oct 15:00",3,2,TRUE,8,2,55,26996,691059,37183,10187,0,0,90,0,0,0,2,0,0,0,0,0,4,0,18,"35.6","0.0","0.0","3.6",0,0,0,0,10,0,0,0,33,22,0,0,0,0,0,0,0,0,1,2,71,16
2,"Petr Cech",4549,"2016-10-22T14:00:00Z","22 Oct 15:00",0,0,TRUE,9,7,55,-7157,689520,11340,18497,0,0,90,0,0,1,0,0,0,0,0,0,4,0,29,"34.4","0.0","0.0","3.4",0,0,0,0,9,0,0,0,19,15,0,0,0,0,0,0,0,0,0,2,81,12
2,"Petr Cech",5143,"2016-10-29T11:30:00Z","29 Oct 12:30",1,4,FALSE,10,1,55,9619,706857,16254,6635,0,0,90,0,0,0,1,0,0,0,1,0,0,0,1,"0.0","0.0","0.0","0.0",0,0,0,0,6,0,0,0,22,12,1,0,0,0,0,0,0,1,0,2,97,15
2,"Petr Cech",5741,"2016-11-06T12:00:00Z","06 Nov 12:00",1,1,TRUE,11,2,55,-21803,690438,4656,26459,0,0,90,0,0,0,1,0,0,0,0,0,2,0,12,"17.0","0.0","0.0","1.7",0,0,0,0,7,0,0,0,25,9,0,0,0,0,0,0,0,0,0,2,101,17
2,"Petr Cech",6340,"2016-11-19T12:30:00Z","19 Nov 12:30",1,1,FALSE,12,3,55,-16371,680776,4558,20929,0,0,90,0,0,0,1,0,0,0,0,0,4,0,17,"23.6","0.0","0.0","2.4",0,0,0,1,9,0,0,0,32,22,0,0,0,0,0,0,0,0,0,2,113,11
2,"Petr Cech",6941,"2016-11-27T14:15:00Z","27 Nov 14:15",3,1,TRUE,13,2,55,7106,691619,14172,7066,0,0,90,0,0,0,1,0,0,0,0,0,2,0,13,"18.2","0.0","0.0","1.8",0,0,0,0,9,0,0,0,24,16,0,0,0,0,0,0,0,0,0,2,121,2
2,"Petr Cech",7545,"2016-12-03T17:30:00Z","03 Dec 17:30",1,5,FALSE,14,2,55,-2331,692743,8313,10644,0,0,90,0,0,0,1,0,0,0,0,0,2,0,13,"16.8","0.0","0.0","1.7",0,0,0,0,9,0,0,0,20,7,0,0,0,0,0,0,0,0,0,2,140,20
2,"Petr Cech",8150,"2016-12-10T15:00:00Z","10 Dec 15:00",3,1,TRUE,15,3,55,-1943,694907,10499,12442,0,0,90,0,0,0,1,0,0,0,0,0,4,0,16,"23.6","0.0","0.0","2.4",0,0,0,2,5,0,0,0,18,10,0,0,0,0,0,0,0,0,0,2,141,14
2,"Petr Cech",8760,"2016-12-13T19:45:00Z","13 Dec 19:45",2,1,FALSE,16,1,55,-14708,682224,2036,16744,0,0,90,0,0,0,2,0,0,0,0,0,2,0,12,"18.0","0.0","0.0","1.8",0,0,0,0,7,0,0,0,24,13,0,0,0,0,0,0,0,0,0,2,156,6
2,"Petr Cech",9374,"2016-12-18T16:00:00Z","18 Dec 16:00",2,1,FALSE,17,2,55,-27008,656629,967,27975,0,0,90,0,0,0,2,0,0,0,0,0,3,0,16,"22.6","0.1","0.0","2.3",0,0,0,0,14,0,0,0,43,20,0,0,0,0,0,0,0,0,0,2,164,10
2,"Petr Cech",9990,"2016-12-26T15:00:00Z","26 Dec 15:00",1,0,TRUE,18,6,54,-15082,644150,2626,17708,0,0,90,0,0,1,0,0,0,0,0,0,1,0,21,"7.0","0.0","0.0","0.7",0,0,0,1,7,0,0,0,16,11,0,0,0,1,0,0,0,0,0,2,171,19
2,"Petr Cech",10608,"2017-01-01T16:00:00Z","01 Jan 16:00",2,0,TRUE,19,7,54,-3683,641793,5070,8753,0,0,90,0,0,1,0,0,0,0,0,0,4,0,30,"26.2","0.0","0.0","2.6",0,0,0,2,9,0,0,0,19,12,0,0,0,0,0,0,0,0,0,2,181,5
2,"Petr Cech",11230,"2017-01-03T19:45:00Z","03 Jan 19:45",3,3,FALSE,20,2,54,5630,648804,15851,10221,0,0,90,0,0,0,3,0,0,0,0,0,3,0,15,"18.2","0.0","0.0","1.8",0,0,0,1,10,0,0,0,29,15,0,0,0,0,0,0,0,0,0,2,191,2
2,"Petr Cech",11854,"2017-01-14T15:00:00Z","14 Jan 15:00",0,4,FALSE,21,7,54,-6765,645892,18580,25345,0,0,90,0,0,1,0,0,0,0,0,0,3,0,27,"19.2","0.0","0.0","1.9",0,0,0,1,9,0,0,0,33,23,0,0,0,0,0,0,0,0,0,2,207,16
2,"Petr Cech",12485,"2017-01-22T14:15:00Z","22 Jan 14:15",2,1,TRUE,22,4,54,3813,652970,13601,9788,0,0,90,0,0,0,1,0,0,0,0,0,6,0,22,"39.8","0.0","0.0","4.0",0,0,0,1,14,0,0,0,29,17,0,0,0,0,0,0,0,0,0,2,211,3
3,"Laurent Koscielny",3,"2016-08-14T15:00:00Z","14 Aug 16:00",3,4,TRUE,1,0,60,0,136559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9
3,"Laurent Koscielny",528,"2016-08-20T16:30:00Z","20 Aug 17:30",0,0,FALSE,2,7,60,-16712,130639,1409,18121,0,0,90,0,0,1,0,0,0,0,0,0,0,1,30,"23.6","0.3","3.0","2.7",0,0,0,11,8,0,0,0,44,41,0,0,0,0,0,0,1,0,0,3,13,8
3,"Laurent Koscielny",1068,"2016-08-27T14:00:00Z","27 Aug 15:00",1,3,FALSE,3,2,60,6932,160761,13818,6886,0,0,90,0,0,0,1,0,0,0,0,0,0,0,21,"38.6","0.0","2.0","4.1",0,0,0,16,3,0,1,0,43,36,0,0,0,0,0,0,0,0,0,3,28,18
3,"Laurent Koscielny",1618,"2016-09-10T14:00:00Z","10 Sep 15:00",2,1,TRUE,4,10,60,11131,189746,21166,10035,0,0,90,1,0,0,1,0,0,0,0,0,0,2,30,"49.2","2.3","21.0","7.3",0,0,0,5,6,0,1,0,70,69,0,0,0,0,0,0,0,0,0,3,31,13
3,"Laurent Koscielny",2199,"2016-09-17T14:00:00Z","17 Sep 15:00",1,4,FALSE,5,2,60,49043,259533,55464,6421,0,0,90,0,0,0,1,0,0,0,0,0,0,0,17,"9.8","0.1","0.0","1.0",0,0,0,5,9,0,0,0,51,48,0,0,0,0,0,0,0,0,0,3,43,7
3,"Laurent Koscielny",2783,"2016-09-24T16:30:00Z","24 Sep 17:30",3,0,TRUE,6,6,60,30831,309243,45167,14336,0,0,90,0,0,1,0,0,0,0,0,0,0,0,30,"33.0","0.3","0.0","3.3",0,0,0,13,7,0,1,0,42,34,0,0,0,0,0,0,0,2,0,3,51,4
3,"Laurent Koscielny",3369,"2016-10-02T15:30:00Z","02 Oct 16:30",0,1,FALSE,7,15,61,70158,394271,77854,7696,0,0,90,1,0,1,0,0,0,0,0,0,0,3,44,"58.4","1.3","35.0","9.5",0,0,0,6,10,0,0,1,62,54,0,0,0,0,0,0,0,0,1,3,61,3
3,"Laurent Koscielny",3958,"2016-10-15T14:00:00Z","15 Oct 15:00",3,2,TRUE,8,1,62,131859,551777,136490,4631,0,0,90,0,0,0,2,0,0,0,0,0,0,0,21,"24.0","0.4","0.0","2.4",0,0,0,10,8,0,2,0,55,48,0,0,0,0,0,0,0,0,0,3,71,16
3,"Laurent Koscielny",4550,"2016-10-22T14:00:00Z","22 Oct 15:00",0,0,TRUE,9,8,63,96758,661968,105693,8935,0,0,90,0,0,1,0,0,0,0,0,0,0,2,32,"31.2","1.4","12.0","4.5",0,0,0,10,10,0,1,0,66,54,0,0,0,0,0,1,0,0,1,3,81,12
3,"Laurent Koscielny",5144,"2016-10-29T11:30:00Z","29 Oct 12:30",1,4,FALSE,10,2,64,80591,755921,84243,3652,0,0,90,0,0,0,1,0,0,0,0,0,0,0,17,"25.8","0.5","6.0","3.2",0,0,0,13,6,0,0,0,58,48,0,0,0,0,0,0,1,0,0,3,97,15
3,"Laurent Koscielny",5742,"2016-11-06T12:00:00Z","06 Nov 12:00",1,1,TRUE,11,1,65,38615,807190,58712,20097,0,0,90,0,0,0,1,0,0,0,1,0,0,0,12,"15.6","0.2","22.0","3.8",0,0,0,10,9,0,3,0,41,30,1,0,0,0,0,0,0,4,0,3,101,17
3,"Laurent Koscielny",6341,"2016-11-19T12:30:00Z","19 Nov 12:30",1,1,FALSE,12,2,65,27416,848823,55040,27624,0,0,90,0,0,0,1,0,0,0,0,0,0,0,18,"20.4","0.8","0.0","2.1",0,0,0,8,8,0,0,0,55,51,0,0,0,0,0,0,0,0,0,3,113,11
3,"Laurent Koscielny",6942,"2016-11-27T14:15:00Z","27 Nov 14:15",3,1,TRUE,13,2,66,34535,890281,45012,10477,0,0,90,0,0,0,1,0,0,0,0,0,0,0,23,"29.0","0.7","0.0","3.0",0,0,0,13,1,0,4,0,39,34,0,0,0,0,0,0,0,1,0,3,121,2
3,"Laurent Koscielny",7546,"2016-12-03T17:30:00Z","03 Dec 17:30",1,5,FALSE,14,1,66,5794,902839,22341,16547,0,0,90,0,0,0,1,0,0,0,1,0,0,0,15,"20.2","0.3","0.0","2.1",0,0,0,6,7,0,3,0,36,27,0,0,0,0,0,0,0,1,0,3,140,20
3,"Laurent Koscielny",8151,"2016-12-10T15:00:00Z","10 Dec 15:00",3,1,TRUE,15,2,66,-8731,901201,17971,26702,0,0,90,0,0,0,1,0,0,0,0,0,0,0,15,"11.0","0.5","8.0","2.0",0,0,0,4,4,0,1,0,41,36,0,0,0,0,0,0,0,0,0,3,141,14
3,"Laurent Koscielny",8761,"2016-12-13T19:45:00Z","13 Dec 19:45",2,1,FALSE,16,0,66,-30832,874266,5876,36708,0,0,90,0,0,0,2,0,0,0,1,0,0,0,15,"30.4","1.3","8.0","4.0",0,0,0,15,11,0,0,0,63,55,0,0,0,0,1,0,0,1,0,3,156,6
3,"Laurent Koscielny",9375,"2016-12-18T16:00:00Z","18 Dec 16:00",2,1,FALSE,17,1,64,-69951,807193,2003,71954,0,0,90,0,0,0,2,0,0,0,0,0,0,0,18,"23.8","0.3","0.0","2.4",0,0,0,12,3,0,2,0,39,30,0,0,0,0,0,0,0,1,0,3,164,10
3,"Laurent Koscielny",9991,"2016-12-26T15:00:00Z","26 Dec 15:00",1,0,TRUE,18,9,64,-37845,774985,4110,41955,0,0,90,0,0,1,0,0,0,0,0,0,0,3,42,"31.2","1.5","0.0","3.3",0,0,0,11,16,0,4,0,61,55,0,0,0,0,0,0,0,0,0,3,171,19
3,"Laurent Koscielny",10609,"2017-01-01T16:00:00Z","01 Jan 16:00",2,0,TRUE,19,6,63,8484,787394,18807,10323,0,0,90,0,0,1,0,0,0,0,0,0,0,0,31,"22.0","0.3","0.0","2.2",0,0,0,8,4,0,1,0,51,49,0,0,0,0,0,0,0,0,0,3,181,5
3,"Laurent Koscielny",11231,"2017-01-03T19:45:00Z","03 Jan 19:45",3,3,FALSE,20,1,63,1660,791614,19950,18290,0,0,63,0,0,0,3,0,0,0,0,0,0,0,16,"9.8","0.7","0.0","1.1",0,0,0,5,4,0,2,0,38,33,0,0,0,0,0,0,0,1,0,3,191,2
3,"Laurent Koscielny",11855,"2017-01-14T15:00:00Z","14 Jan 15:00",0,4,FALSE,21,9,63,-30578,767935,20722,51300,0,0,90,0,0,1,0,0,0,0,0,0,0,3,34,"32.4","0.0","6.0","3.8",0,0,0,14,3,0,1,0,54,50,0,0,0,0,0,0,0,0,0,3,207,16
3,"Laurent Koscielny",12486,"2017-01-22T14:15:00Z","22 Jan 14:15",2,1,TRUE,22,8,63,9876,783613,26256,16380,0,0,90,0,1,0,1,0,0,0,0,0,0,3,32,"41.8","11.8","77.0","13.1",0,0,0,15,10,1,0,0,61,55,0,0,0,0,0,0,0,0,0,3,211,3
4,"Per Mertesacker",4,"2016-08-14T15:00:00Z","14 Aug 16:00",3,4,TRUE,1,0,50,0,5311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9
4,"Per Mertesacker",529,"2016-08-20T16:30:00Z","20 Aug 17:30",0,0,FALSE,2,0,50,-989,5775,129,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,8
4,"Per Mertesacker",1069,"2016-08-27T14:00:00Z","27 Aug 15:00",1,3,FALSE,3,0,50,-858,5462,96,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,18
4,"Per Mertesacker",1619,"2016-09-10T14:00:00Z","10 Sep 15:00",2,1,TRUE,4,0,49,-614,5291,104,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,13
4,"Per Mertesacker",2200,"2016-09-17T14:00:00Z","17 Sep 15:00",1,4,FALSE,5,0,49,-269,5171,33,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,7
4,"Per Mertesacker",2784,"2016-09-24T16:30:00Z","24 Sep 17:30",3,0,TRUE,6,0,49,-229,5058,45,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,4
4,"Per Mertesacker",3370,"2016-10-02T15:30:00Z","02 Oct 16:30",0,1,FALSE,7,0,49,-169,4973,40,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,3
4,"Per Mertesacker",3959,"2016-10-15T14:00:00Z","15 Oct 15:00",3,2,TRUE,8,0,49,-142,4982,53,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,16
4,"Per Mertesacker",4551,"2016-10-22T14:00:00Z","22 Oct 15:00",0,0,TRUE,9,0,49,-108,4951,30,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81,12
4,"Per Mertesacker",5145,"2016-10-29T11:30:00Z","29 Oct 12:30",1,4,FALSE,10,0,49,-93,4937,22,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,97,15
4,"Per Mertesacker",5743,"2016-11-06T12:00:00Z","06 Nov 12:00",1,1,TRUE,11,0,49,-83,4926,15,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,17
4,"Per Mertesacker",6342,"2016-11-19T12:30:00Z","19 Nov 12:30",1,1,FALSE,12,0,49,-65,4994,40,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,113,11
4,"Per Mertesacker",6943,"2016-11-27T14:15:00Z","27 Nov 14:15",3,1,TRUE,13,0,49,-43,5002,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,121,2
4,"Per Mertesacker",7547,"2016-12-03T17:30:00Z","03 Dec 17:30",1,5,FALSE,14,0,48,-34,5020,26,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,140,20
4,"Per Mertesacker",8152,"2016-12-10T15:00:00Z","10 Dec 15:00",3,1,TRUE,15,0,48,-40,5047,65,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,141,14
4,"Per Mertesacker",8762,"2016-12-13T19:45:00Z","13 Dec 19:45",2,1,FALSE,16,0,48,-20,5082,36,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,156,6
4,"Per Mertesacker",9376,"2016-12-18T16:00:00Z","18 Dec 16:00",2,1,FALSE,17,0,48,-34,5089,35,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,164,10
4,"Per Mertesacker",9992,"2016-12-26T15:00:00Z","26 Dec 15:00",1,0,TRUE,18,0,48,-42,5139,55,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,171,19
4,"Per Mertesacker",10610,"2017-01-01T16:00:00Z","01 Jan 16:00",2,0,TRUE,19,0,48,-31,5162,61,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,181,5
